packageid,title,keyword
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","Global Lake Ecological Observatory Network"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","GLEON"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","Lake Sunapee"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","New Hampshire"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","high-frequency data"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","under-ice"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","water temperature"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","dissolved oxygen"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","oligotrophic"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","freshwater"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","lakes"
edi.500.3,"High-frequency winter water temperature and dissolved oxygen at Lake Sunapee, New Hampshire, USA, 2014-2022","limnology"
edi.502.1,"Data for 'Weak latitudinal gradients in insect herbivory for dominant rangeland grasses of North America'","biogeography"
edi.502.1,"Data for 'Weak latitudinal gradients in insect herbivory for dominant rangeland grasses of North America'","climate change"
edi.502.1,"Data for 'Weak latitudinal gradients in insect herbivory for dominant rangeland grasses of North America'","grasses"
edi.502.1,"Data for 'Weak latitudinal gradients in insect herbivory for dominant rangeland grasses of North America'","herbivory"
edi.502.1,"Data for 'Weak latitudinal gradients in insect herbivory for dominant rangeland grasses of North America'","latitudinal gradient"
edi.502.1,"Data for 'Weak latitudinal gradients in insect herbivory for dominant rangeland grasses of North America'","plant-insect interactions"
edi.502.1,"Data for 'Weak latitudinal gradients in insect herbivory for dominant rangeland grasses of North America'","rangeland"
edi.504.1,"Data to support "Plastic Rivers project: Consumer-Based Actions to Reduce Plastic Pollution in Rivers: a Multi-Criteria Decision Analysis Approach"","plastic pollution"
edi.504.1,"Data to support "Plastic Rivers project: Consumer-Based Actions to Reduce Plastic Pollution in Rivers: a Multi-Criteria Decision Analysis Approach"","single-use plastics"
edi.504.1,"Data to support "Plastic Rivers project: Consumer-Based Actions to Reduce Plastic Pollution in Rivers: a Multi-Criteria Decision Analysis Approach"","human behaviour"
edi.504.1,"Data to support "Plastic Rivers project: Consumer-Based Actions to Reduce Plastic Pollution in Rivers: a Multi-Criteria Decision Analysis Approach"","multi-criteria decision analysis"
edi.504.1,"Data to support "Plastic Rivers project: Consumer-Based Actions to Reduce Plastic Pollution in Rivers: a Multi-Criteria Decision Analysis Approach"","Europe"
edi.504.1,"Data to support "Plastic Rivers project: Consumer-Based Actions to Reduce Plastic Pollution in Rivers: a Multi-Criteria Decision Analysis Approach"","rivers"
edi.505.1,"Trophic interactions of fiddler crabs (Uca spp.) with black mangrove (Avicennia germinans) detrital matter as a result of mangrove encroachment; 2018 and 2019","Mangrove encroachment"
edi.505.1,"Trophic interactions of fiddler crabs (Uca spp.) with black mangrove (Avicennia germinans) detrital matter as a result of mangrove encroachment; 2018 and 2019","basal consumers"
edi.505.1,"Trophic interactions of fiddler crabs (Uca spp.) with black mangrove (Avicennia germinans) detrital matter as a result of mangrove encroachment; 2018 and 2019","Galveston TX"
edi.505.1,"Trophic interactions of fiddler crabs (Uca spp.) with black mangrove (Avicennia germinans) detrital matter as a result of mangrove encroachment; 2018 and 2019","trophic dynamics"
edi.505.1,"Trophic interactions of fiddler crabs (Uca spp.) with black mangrove (Avicennia germinans) detrital matter as a result of mangrove encroachment; 2018 and 2019","food webs"
edi.505.1,"Trophic interactions of fiddler crabs (Uca spp.) with black mangrove (Avicennia germinans) detrital matter as a result of mangrove encroachment; 2018 and 2019","wetlands"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","microclimate"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","climate"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","urban"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","shade"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","mass transit"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","vulnerability"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","heat"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","health"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","phoenix"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","arizona"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","az"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","urex"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","urex sustainability research network"
edi.506.1,"Public Transit Infrastructure and Heat Perceptions in Hot and Dry Climates (June-July, 2018; Phoenix, Arizona, USA)","globalinstituteofsustainability"
edi.507.1,"Data and R scripts for analyses of declines in invertebrate species from the Gulf of      Maine, USA, 1997 - 2018","Intertidal"
edi.507.1,"Data and R scripts for analyses of declines in invertebrate species from the Gulf of      Maine, USA, 1997 - 2018","Gulf of Maine"
edi.507.1,"Data and R scripts for analyses of declines in invertebrate species from the Gulf of      Maine, USA, 1997 - 2018","barnacle"
edi.507.1,"Data and R scripts for analyses of declines in invertebrate species from the Gulf of      Maine, USA, 1997 - 2018","mussel"
edi.507.1,"Data and R scripts for analyses of declines in invertebrate species from the Gulf of      Maine, USA, 1997 - 2018","pH"
edi.507.1,"Data and R scripts for analyses of declines in invertebrate species from the Gulf of      Maine, USA, 1997 - 2018","aragonite saturation state"
edi.507.1,"Data and R scripts for analyses of declines in invertebrate species from the Gulf of      Maine, USA, 1997 - 2018","DEB LTREB"
edi.507.1,"Data and R scripts for analyses of declines in invertebrate species from the Gulf of      Maine, USA, 1997 - 2018","gastropod"
edi.507.1,"Data and R scripts for analyses of declines in invertebrate species from the Gulf of      Maine, USA, 1997 - 2018","temperature"
edi.508.1,"Synthesized Dataset of Length-Weight Regression Coefficients for Delta Fish","aquatic ecosystems"
edi.508.1,"Synthesized Dataset of Length-Weight Regression Coefficients for Delta Fish","ecology"
edi.508.1,"Synthesized Dataset of Length-Weight Regression Coefficients for Delta Fish","fish"
edi.508.1,"Synthesized Dataset of Length-Weight Regression Coefficients for Delta Fish","biomass"
edi.508.1,"Synthesized Dataset of Length-Weight Regression Coefficients for Delta Fish","San Francisco Delta"
edi.508.1,"Synthesized Dataset of Length-Weight Regression Coefficients for Delta Fish","length weight regressions"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","water quality"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","flux"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","concentration"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","marshes"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","mass balance"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","mercury"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","methylmercury"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","Sacramento-San Joaquin Delta"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","tidal wetlands"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","Yolo Bypass"
edi.509.1,"Mercury Imports and Exports of Four Tidal Wetlands in the Sacramento Valley, California","Suisun Marsh"
edi.51.1,"Mean body size predicts colony performance in the common eastern bumble bee (Bombus impatiens)","SRS corridors"
edi.51.1,"Mean body size predicts colony performance in the common eastern bumble bee (Bombus impatiens)","hymenoptera"
edi.51.1,"Mean body size predicts colony performance in the common eastern bumble bee (Bombus impatiens)","trait"
edi.51.1,"Mean body size predicts colony performance in the common eastern bumble bee (Bombus impatiens)","life history"
edi.51.1,"Mean body size predicts colony performance in the common eastern bumble bee (Bombus impatiens)","morphology"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","Virginia Tech"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","StREAM Lab"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","Biological Systems Engineering"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","Blacksburg VA"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","Stroubles Creek"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","total maximum daily load"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","stream"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","stream discharge"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","turbidity"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","water temperature"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","conductivity"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","specific conductivity"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","pH"
edi.510.1,"High-frequency time series of stage height, stream discharge, and water quality (specific conductivity, dissolved oxygen, pH, temperature, turbidity) for Stroubles Creek in Blacksburg, Virginia, USA 2013-2018","dissolved oxygen"
